,RES1 Smith And Morehouse.Storage,RES2 Rockport.Storage,RES3 Echo.Storage,RES4 Lost Creek.Storage,RES5 East Canyon.Storage,RES6 Causey.Storage,RES7 Pineview.Storage,RES8 Willard Bay.Storage,RES9 Gravel Pit.Storage,RES10 Chalk Creek.Storage,Protected Pools.Pineview,Protected Pools.East Canyon,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion,Oakley Diversion:SA2 Oakley to Wanship.Diversion,Wanship Diversion:SA3 Wanship to Echo.Diversion,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion,Lost Creek Diversion:SA5 Lost Creek.Diversion,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion,Park City Diversion:SA7 Park City.Diversion,East Canyon Diversion:SA8 East Canyon.Diversion,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion,Gateway Canal Diversion:SA10 Gateway Canal.Diversion,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion,Slaterville Diversion:SA15 Slaterville.Diversion,Warren Canal Diversion:SA16 Warren Canal.Diversion,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion,GSL Minerals Diversion:SA18 GSL Minerals.Diversion,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion,Weber Provo Diversion:SA1 Weber Provo Canal.Diversion Requested,Oakley Diversion:SA2 Oakley to Wanship.Diversion Requested,Wanship Diversion:SA3 Wanship to Echo.Diversion Requested,Echo to Devils Slide Diversion:SA4 Echo to Devils Slide.Diversion Requested,Lost Creek Diversion:SA5 Lost Creek.Diversion Requested,Devils Slide to Stoddard Diversion:SA6 Devils Slide to Stodard.Diversion Requested,Park City Diversion:SA7 Park City.Diversion Requested,East Canyon Diversion:SA8 East Canyon.Diversion Requested,Stoddard To Gateway Diversion:SA9 Stoddard To Gateway.Diversion Requested,Gateway Canal Diversion:SA10 Gateway Canal.Diversion Requested,Davis Weber Canal Diversion:SA11 Davis Weber Canal.Diversion Requested,Weber Basin Project Ogden Valley:SA12 Weber Basin Project Ogden Valley.Diversion Requested,Ogden Brigham and S Ogden Highline Canals:SA13 Ogden Brigham and S Ogden Highline Canals.Diversion Requested,Ogden River Below Pineview Diversion:SA14 Ogden River Below Pineview.Diversion Requested,Slaterville Diversion:SA15 Slaterville.Diversion Requested,Warren Canal Diversion:SA16 Warren Canal.Diversion Requested,Ogden Bay Bird Refuge Diversion:SA17 Ogden Bay Bird Refuge.Diversion Requested,GSL Minerals Diversion:SA18 GSL Minerals.Diversion Requested,Gateway To Slaterville Diversion:SA19 Gateway To Slaterville.Diversion Requested,Additional WB Demand Diversion:SA20 Additional WB Demand.Diversion Requested,Chalk Creek and Weber River Confluence.Inflow1,Davis Weber Canal Sources Confluence.Inflow1,East Canyon Creek and Weber River Confluence.Inflow1,Independent Streams Confluence.Inflow1,Lost Creek and Weber River Confluence.Inflow1,Ogden and Weber River Confluence.Inflow1,Q11 Reach Gain Confluence.Inflow1,Q20 Reach Gain Confluence.Inflow1,Q37 Reach Gain Confluence.Inflow1,Q46 Reach Gain Confluence.Inflow1,Q53 Reach Gain Confluence.Inflow1,Q57 Reach Gain Confluence.Inflow1,Q68 Sewage Outfall Confluence.Inflow1,Q8 Reach Gain Confluence.Inflow1,Q81 Reach Gain Confluence.Inflow1,Q82 Reach Gain Confluence.Inflow1,Smith And Morehouse and Weber River Confluence.Inflow1,Wells Confluence.Inflow1,Wheeler Creek and Ogden River Confluence.Inflow1,Willard Bay Releases and Weber River Confluence.Inflow1,Chalk Creek and Weber River Confluence.Inflow2,Davis Weber Canal Sources Confluence.Inflow2,East Canyon Creek and Weber River Confluence.Inflow2,Independent Streams Confluence.Inflow2,Lost Creek and Weber River Confluence.Inflow2,Ogden and Weber River Confluence.Inflow2,Q11 Reach Gain Confluence.Inflow2,Q20 Reach Gain Confluence.Inflow2,Q37 Reach Gain Confluence.Inflow2,Q46 Reach Gain Confluence.Inflow2,Q53 Reach Gain Confluence.Inflow2,Q57 Reach Gain Confluence.Inflow2,Q68 Sewage Outfall Confluence.Inflow2,Q8 Reach Gain Confluence.Inflow2,Q81 Reach Gain Confluence.Inflow2,Q82 Reach Gain Confluence.Inflow2,Smith And Morehouse and Weber River Confluence.Inflow2,Wells Confluence.Inflow2,Wheeler Creek and Ogden River Confluence.Inflow2,Willard Bay Releases and Weber River Confluence.Inflow2,Chalk Creek and Weber River Confluence.Outflow,Davis Weber Canal Sources Confluence.Outflow,East Canyon Creek and Weber River Confluence.Outflow,Independent Streams Confluence.Outflow,Lost Creek and Weber River Confluence.Outflow,Ogden and Weber River Confluence.Outflow,Q11 Reach Gain Confluence.Outflow,Q20 Reach Gain Confluence.Outflow,Q37 Reach Gain Confluence.Outflow,Q46 Reach Gain Confluence.Outflow,Q53 Reach Gain Confluence.Outflow,Q57 Reach Gain Confluence.Outflow,Q68 Sewage Outfall Confluence.Outflow,Q8 Reach Gain Confluence.Outflow,Q81 Reach Gain Confluence.Outflow,Q82 Reach Gain Confluence.Outflow,Smith And Morehouse and Weber River Confluence.Outflow,Wells Confluence.Outflow,Wheeler Creek and Ogden River Confluence.Outflow,Willard Bay Releases and Weber River Confluence.Outflow,WBWCD ASR.Inflow,WBWCD ASR.Outflow,WBWCD ASR.Percolation,WBWCD ASR.Pumped Flow,WBWCD ASR.Storage
1/1/1986,8350,61260,50350.29457,22510,34444.743,4944.748627,28992.56866,218347.4243,NaN,NaN,28992.56866,26534.48394,1123.483137,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1123.483137,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,7870.224075,0,3954.077777,1823.136037,3013.13265,11322.76219,6084.749843,0,4254.077777,6866.760944,600,2144.885431,3335.880368,2621.460653,12095.73518,0,2984.386465,1033.136037,600,0,1524.580677,0,300,196.8639626,940.9451273,772.9729848,1785.474232,3013.13265,3645.819204,4456.001249,1544.885431,0,2000,3463.28919,4077.187116,3335.880368,760.5573244,790,172.9729848,0,9394.804752,0,4254.077777,2020,3954.077777,12095.73518,7870.224075,3013.13265,7899.896981,11322.76219,2144.885431,2144.885431,5335.880368,6084.749843,16172.92229,3335.880368,3744.943789,1823.136037,772.9729848,0,NaN,NaN,0,NaN,NaN
2/1/1986,8350,61260,64908.05978,22510,38571.42071,6676.774189,35364.14788,247302,NaN,NaN,35364.14788,30661.16165,1640.594865,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1640.594865,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,11150.41799,0,11112.20056,2807.531228,8465.923271,43255.82906,7788.179152,0,11412.20056,24593.69121,600,6971.579223,0,3828.054686,45333.76039,0,4116.665199,2087.531228,600,0,3407.347222,0,300,222.4687717,2646.277289,2077.93133,3362.238834,8465.923271,15269.02188,18662.13785,6371.579223,0,2000,3960.124466,0,0,1351.984353,720,1477.93133,0,14557.76521,0,11412.20056,3030,11112.20056,45333.76039,11150.41799,8465.923271,26681.22244,43255.82906,6971.579223,6971.579223,2000,7788.179152,45333.76039,0,5468.649552,2807.531228,2077.93133,0,NaN,NaN,0,NaN,NaN
3/1/1986,8350,61260,73940,22510,51200,7870,104996.8349,247302,NaN,NaN,104996.8349,43289.74094,5853.221046,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,5853.221046,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,57109.80196,0,114541.1267,2806.966162,107102.2171,217473.8839,29945.55962,65198.68508,123940.4883,164849.6849,9645.430785,36020.78121,162000.1581,13657.51577,223487.7614,162000.1581,14136.73144,2146.966162,600,162000.1581,17120.82334,0,9399.361682,223.0338381,7438.90954,6013.877533,27164.24234,41903.53204,43056.16277,52624.19894,26375.35042,34211.9058,2000,16288.04384,0,0,5374.00538,660,5413.877533,0,74230.6253,0,123940.4883,3030,114541.1267,223487.7614,57109.80196,107102.2171,166996.6511,217473.8839,36020.78121,70232.687,164000.1581,29945.55962,223487.7614,162000.1581,19510.73682,2806.966162,6013.877533,162000.1581,NaN,NaN,0,NaN,NaN
4/1/1986,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,136980.3378,1650,358165.7644,4644.40458,329393.7447,474519.6053,55536.79469,168133.17,387040.1932,425771.0061,24645.67201,74169.78674,544294.4561,46818.41531,604823.5883,544294.4561,32840.6482,2504.40458,124910.9115,545319.4561,31240.13219,0,28874.42882,405.5954196,29021.01966,130303.9831,81443.54309,161260.5747,41235.21751,50398.59917,49524.11473,56408.82931,2000,8848.277669,0,0,13977.76711,2140,5660.071516,0,168220.47,1650,387040.1932,5050,358414.7644,604823.5883,136980.3378,329393.7447,428275.4107,476169.6053,74169.78674,130578.616,546294.4561,55666.69298,604823.5883,544294.4561,46818.41531,4644.40458,130570.9831,545319.4561,NaN,NaN,0,NaN,NaN
5/1/1986,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,26862.14053,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,26862.14053,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,92518.69768,10725,224854.474,8605.394672,206669.821,330097.9575,70681.24848,129286.0954,243631.3191,284861.3393,35063.13492,57219.8586,349273.6845,51687.90791,424086.2878,349273.6845,66645.89292,6925.394672,93581.18698,362598.6845,38920.39773,0,18776.84508,484.6053275,22666.65305,93988.33026,21837.4492,77383.72556,48371.41489,59120.6182,27228.72368,40720.12839,2000,22431.33487,0,0,22866.15552,1680,4412.143277,0,131439.0954,10725,243631.3191,9090,229336.474,424086.2878,92518.69768,206669.821,292002.734,343981.9575,62291.8586,97939.98698,351273.6845,74119.24278,424086.2878,349273.6845,89512.04844,8605.394672,97993.33026,362598.6845,NaN,NaN,0,NaN,NaN
6/1/1986,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,34114.96948,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,34114.96948,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,85637.05076,14025,128099.4405,13435.25182,127866.639,181993.4955,81120.34335,112261.2372,137868.511,159574.5655,22529.57051,17323.56954,131351.9877,65732.63544,213406.1199,131351.9877,85338.33608,11385.25182,32980.35638,153901.9877,29543.63648,0,9769.070508,704.7481786,5959.801485,31412.62439,4516.707402,15605.40174,33595.30636,41060.92999,2084.999027,22625.64684,5000,20374.04681,0,0,28313.26884,2050,3772.268016,0,115180.6872,14025,137868.511,14140,133826.4405,213406.1199,85637.05076,127866.639,171463.8173,200635.4955,24614.56954,39949.21638,136351.9877,86106.68225,213406.1199,131351.9877,113651.6049,13435.25182,36752.62439,153901.9877,NaN,NaN,0,NaN,NaN
7/1/1986,8350,59522.09953,57880.76384,20972.2866,43076.61832,3714.34098,78947.50662,231251.8397,NaN,NaN,49593.07939,21308.11956,4640.286114,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,4640.286114,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,4334.44739,18975,21343.68286,19807.67886,26572.68286,7052.102202,3000,20335.2061,28395.78507,20179.2044,6757.341102,0,5700.5,1797.894265,23315.81955,5685.118796,12397.19052,17557.67886,22083.17954,23334.6188,2806.745714,0,7052.102202,392.3211385,0,16263.71735,1334.44739,6237.476767,9755.098199,11922.8978,882.3588976,1399.217326,5000,4317.772382,18.79924895,15.38120369,2972.989861,2250,321.5378074,4900.5,7141.193104,18975,28395.78507,20200,26572.68286,23315.81955,4334.44739,26572.68286,38150.88326,32102.1022,7639.7,1399.217326,10700.5,6115.666647,23334.6188,5700.5,15370.18038,19807.67886,22404.71735,28235.1188,NaN,NaN,0,NaN,NaN
8/1/1986,8350,56045.41949,36705.67163,20422.76226,34163.6972,1000.000001,48984.52928,217249.7565,NaN,NaN,33949.75616,20111.48112,2223.543302,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,5667.964065,8600,5874,23575,5104,4900.5,2736,5346,0,2223.543302,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,5365.883749,18150,21721.78221,18881.87057,26701.78221,7719.751403,3000,25447.82168,29441.53362,20785.50281,4587.991453,0,5004.5,231.0077042,22710.41356,4297.111092,6503.110024,16811.87057,20735.21087,23575,1453.157445,0,7719.751403,308.1294287,0,14990.66215,2365.883749,1253.960529,8533.839761,10430.2486,1079.972612,479.0473545,5000,3672.449889,864.5864435,707.3889083,823.4409825,2070,129.4512873,4297.111092,6819.041194,18150,29441.53362,19190,26701.78221,22710.41356,5365.883749,26701.78221,37975.37338,31215.7514,5667.964065,479.0473545,10004.5,3903.457593,23575,5004.5,7326.551006,18881.87057,20864.66215,27872.11109,NaN,NaN,0,NaN,NaN
9/1/1986,8350,55375.27215,24067.15289,19892.24736,28683.98479,1000,29712.69754,207970.7324,NaN,NaN,25330.45968,19362.53627,1725.339028,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2652.050645,5848,4806,16400,3248,4779.5,1881,4131,0,1725.339028,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,6707.510893,13200,15220.25351,13887.6452,19453.25351,4715.484572,3000,18961.27335,19935.73809,13561.96914,1528.903685,0,6027.5,1955.191065,13090.49989,3319.727182,4324.557157,13027.6452,13096.57262,16400,1431.297759,0,4715.484572,252.3547995,1.86639E-12,8375.015317,3707.510893,491.9801599,6941.876259,8484.515428,1123.146959,119.8809276,2000,3861.99241,3309.500111,2707.772818,1385.972936,860,84.44269479,3319.727182,8138.808653,13200,19935.73809,14140,19453.25351,13090.49989,6707.510893,19453.25351,26877.61434,22046.48457,2652.050645,119.8809276,8027.5,5817.183475,16400,6027.5,5710.530092,13887.6452,13181.01532,19719.72718,NaN,NaN,0,NaN,NaN
10/1/1986,8350,59678.8942,34500.33606,21745.91918,30925.3652,2119.261696,30225.67239,202790.8772,NaN,NaN,27015.93973,21612.70338,2283.615511,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,2283.615511,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,7969.632696,5775,450,4789.556721,0,1154.023928,3000,0,750,1714.504571,600,2359.484228,5492,5239.116191,1754.023928,3413.289358,6196.793215,3699.556721,684.7721373,4294.670269,2564.378082,0,300,260.4432789,450,600,4969.632696,0,4664.061292,5700.519357,1759.484228,0,2000,2283.942675,2540.64634,2078.710642,1407.138487,1090,182.2278627,2193.619089,10534.01078,5775,750,5050,450,1754.023928,7969.632696,0,5414.061292,7415.023928,2359.484228,2359.484228,7492,7523.058867,4294.670269,5492,7603.931702,4789.556721,867,6488.289358,NaN,NaN,0,NaN,NaN
11/1/1986,8350,61260,46301.2842,22510,33407.70848,3215.622555,32790.82274,209620.4481,NaN,NaN,29582.34833,24095.04666,1825.442332,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,1825.442332,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,8954,1026,243,0,9292.334683,0,4956.362668,2777.891915,4208.85,13961.59724,5900.901739,0,5256.362668,8816.727673,600,2456.134962,6954,4259.365441,14809.57087,6954,4957.948241,847.8919152,600,6954,2508.613463,0,300,252.1080848,747.5126674,847.9736286,3391.432944,4208.85,4408.25692,5387.869569,1856.134962,709.0153866,2000,3222.642096,0,0,1126.859531,1930,247.9736286,0,11800.94815,0,5256.362668,3030,4956.362668,14809.57087,9292.334683,4208.85,9664.619588,14204.59724,2456.134962,3165.150349,8954,7482.007537,14809.57087,6954,6084.807772,2777.891915,847.9736286,6954,NaN,NaN,0,NaN,NaN
12/1/1986,8350,61260,58937.73722,22510,35403.83655,4168.491067,34427.37503,219117.8228,NaN,NaN,31218.90062,26091.17472,1392.530331,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,1392.530331,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,3569.5,735.3,243,0,10806.07927,0,3208.521072,2843.583409,1711.274335,11022.77044,6968.754133,0,3508.521072,6403.312415,600,2236.552291,1569.5,3249.237438,11802.17475,1569.5,3833.29152,1083.583409,600,1569.5,1830.373751,0,300,186.4165907,1497.246738,779.4043067,3837.325138,1711.274335,3978.374751,4862.45803,1636.552291,0,2000,3719.516696,0,0,808.4762483,1760,179.4043067,0,12636.45302,0,3508.521072,3030,3208.521072,11802.17475,10806.07927,1711.274335,7486.895824,11265.77044,2236.552291,2236.552291,3569.5,6968.754133,11802.17475,1569.5,4641.767768,2843.583409,779.4043067,1569.5,NaN,NaN,0,NaN,NaN
1/1/1987,8350,61260,68647.44218,22510,37229.18618,5048.099192,36033.12012,235354.6598,NaN,NaN,32824.64571,27916.52435,1158.287758,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,1158.287758,0,0,0,0,0,0,0,0,2020,0,0,0,0,0,0,1210,684,0,0,8119.180117,0,4322.767846,1828.151242,3150.224441,11904.35124,6207.082305,0,4622.767846,7328.497191,600,2205.745087,3462.593714,2702.671434,12688.77801,0,3031.259692,1038.151242,600,0,1590.524844,0,300,191.8487578,1172.543405,784.4267707,1912.097812,3150.224441,3743.880587,4575.854051,1605.745087,0,2000,3504.410871,4232.058983,3462.593714,829.6995005,790,184.4267707,0,9709.70496,0,4622.767846,2020,4322.767846,12688.77801,8119.180117,3150.224441,8366.648433,11904.35124,2205.745087,2205.745087,5462.593714,6207.082305,16920.837,3462.593714,3860.959192,1828.151242,784.4267707,0,NaN,NaN,0,NaN,NaN
2/1/1987,8350,61260,73940,22510,39392.46721,5991.03357,38503.21586,247302,NaN,NaN,35294.74145,30079.80539,1032.391642,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,1032.391642,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1149.5,684,0,0,7266.37432,0,8467.691521,2829.225369,7203.423,20874.38796,5608.763529,3675.558467,8767.691521,13055.63096,600,3070.095747,0,2408.913832,21927.3765,0,2857.276469,2109.225369,600,0,1701.741962,0,300,200.7746306,1264.268521,1052.988544,1657.610791,3527.864534,6397.164813,7818.756993,2470.095747,0,2000,3199.849697,0,0,584.0290051,720,452.9885438,0,8968.116282,0,8767.691521,3030,8467.691521,21927.3765,7266.37432,7203.423,15164.85633,20874.38796,3070.095747,3070.095747,2000,5608.763529,21927.3765,0,3441.305474,2829.225369,1052.988544,0,NaN,NaN,0,NaN,NaN
3/1/1987,8350,61260,73940,22510,43739.13676,7749.168419,51803.13679,247302,NaN,NaN,48594.66238,34426.47494,1399.857637,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,1399.857637,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,1210,684,0,0,12495.74179,0,23976.2302,2785.3273,22434.93914,43497.55717,9310.67336,15440.57028,24276.2302,31756.89732,600,5036.588437,78.54019363,3266.334486,44905.10924,0,3924.315182,2125.3273,600,0,2944.828483,0,300,244.6726995,1541.291058,1407.552067,3185.068434,6994.368861,9605.994425,11740.65985,4436.588437,8863.332493,2000,6044.338874,95.99356999,78.54019363,741.8769416,660,807.5520665,0,15440.57028,0,24276.2302,3030,23976.2302,44905.10924,12495.74179,22434.93914,33882.22462,43497.55717,5036.588437,13899.92093,2078.540194,9310.67336,45001.10281,78.54019363,4666.192123,2785.3273,1407.552067,0,NaN,NaN,0,NaN,NaN
4/1/1987,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,0,0,0,0,0,249,66,130,0,5050,1650,0,344,267,1025,0,6594.5,684,0,0,79744.65197,1650,207596.1108,4698.608413,191345.1174,280723.0502,36401.09454,98872.21266,218946.8314,246081.3952,15613.54771,44389.86985,246222.2119,29193.2166,306751.3442,246222.2119,20896.51019,2558.608413,22665.99906,247247.2119,19214.86069,0,11350.72064,351.3915871,16499.99335,26028.29397,43343.55743,92472.90477,29693.17224,36291.65496,28776.32214,37111.22496,2000,7337.776234,0,0,8296.706413,2140,3629.294912,0,98959.51266,1650,218946.8314,5050,207845.1108,306751.3442,79744.65197,191345.1174,248640.0037,282373.0502,44389.86985,81501.09481,248222.2119,36530.99283,306751.3442,246222.2119,29193.2166,4698.608413,26295.29397,247247.2119,NaN,NaN,0,NaN,NaN
5/1/1987,8350,61260,73940,22510,51200,7870,110150,247302,NaN,NaN,66150,22400,12977.64951,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,12977.64951,10962,1905,1862,1548,4482,1320,2600,216,9090,10725,5072,3784,4005,13325,3944,9256.5,1539,3159,0,26696.64585,10725,70692.02378,8654.095815,70491.35331,121842.3355,24479.88115,41278.58006,77553.9717,99776.9827,15021.16382,17909.18217,77296.5423,19290.76219,152109.1456,77296.5423,31583.17068,6974.095815,32126.72784,90621.5423,16734.93421,0,6861.947924,435.9041853,4682.670469,30266.81014,2216.764692,29212.77325,29413.10681,35949.35277,7960.018354,18576.34567,2000,8627.113272,0,0,11647.24102,1680,2145.082299,0,43431.58006,10725,77553.9717,9090,75174.02378,152109.1456,26696.64585,70491.35331,106967.0785,135726.3355,22981.18217,36485.52784,79296.5423,27917.87546,152109.1456,77296.5423,43230.4117,8654.095815,34271.81014,90621.5423,NaN,NaN,0,NaN,NaN
6/1/1987,1618.588373,54936.1797,54315.81128,20563.72103,40526.45365,1000,86307.69504,235980.0572,NaN,NaN,53442.65196,19038.19927,3138.563813,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,6836.779196,5848,5340,22550,4872,6715.5,2223,4617,0,3138.563813,13804,2921,2352,1806,5727,1650,3250,504,14140,14025,7291,5848,5340,22550,4872,6715.5,2223,4617,0,3000,14025,18506.8158,13584.91231,24233.8158,7329.24692,3000,19746.8241,25836.06272,19275.49384,6836.779196,0,6587.5,198.1282293,18919.8506,3617.377767,7953.289986,11534.91231,16930.60368,22550,0,0,7329.24692,555.0876946,0,11590.60368,0,4486.991702,5478.343429,6695.75308,0,0,5000,1451.871771,3630.149396,2970.122233,9187.402057,2050,0,3617.377767,3000,14025,25836.06272,14140,24233.8158,18919.8506,3000,24233.8158,31314.40615,25971.24692,6836.779196,0,11587.5,1650,22550,6587.5,17140.69204,13584.91231,16930.60368,26167.37777,NaN,NaN,0,NaN,NaN
7/1/1987,750.9999999,49801.99291,26560.81002,18791.99087,29615.43246,1000,56585.86914,219935.5948,NaN,NaN,38537.51853,17151.68219,2289.578552,6157.910283,2921,2058,2236,5229,1320,2600,414,20200,18975,2711.024515,8944,6141,22550,5800,4900.5,3078,6075,0,2289.578552,8932,2921,2058,2236,5229,1320,2600,414,20200,18975,7639.7,8944,6141,22550,5800,4900.5,3078,6075,0,3737.482461,18975,25038.07821,19886.94751,30267.07821,9040.421886,3000,29885.87625,34078.5001,24155.84377,1858.59147,0,5700.5,0,23350,5700.5,6519.394431,17636.94751,20287.2201,23350,1071.813854,0,9040.421886,313.0524895,0,14309.57811,737.4824609,381.2019664,8128.291184,9934.578114,852.4330448,869.5915029,5000,2671.083737,0,0,1928.094403,2250,163.3580173,4900.5,4809.296315,18975,34078.5001,20200,30267.07821,23350,3737.482461,30267.07821,42206.79128,34090.42189,2711.024515,869.5915029,10700.5,2671.083737,23350,5700.5,8447.488835,19886.94751,20450.57811,28250.5,NaN,NaN,0,NaN,NaN
8/1/1987,751,45491.56615,3798.845147,18009.35037,20102.29205,1000,27112.6858,205963.4258,NaN,NaN,23423.70109,15826.10273,1979.488282,4580.569192,2667,1960,1806,4980,1188,2340,378,19190,18150,2753.791084,8600,5874,23575,5104,4900.5,2736,5346,0,1979.488282,4872,2667,1960,1806,4980,1188,2340,378,19190,18150,6657,8600,5874,23575,5104,4900.5,2736,5346,0,4978.772969,18150,22581.46645,18901.12659,27561.46645,8181.986924,3000,26654.05927,30763.45337,21709.97385,1799.791263,0,5004.5,0,22681.36699,4273.34572,5806.003851,16831.12659,20262.02273,23575,1170.434736,0,8181.986924,288.8734139,0,14499.38007,1978.772969,907.4071782,8155.647063,9968.013077,953.9998213,255.8099048,5000,3014.561676,893.6330085,731.1542797,754.0536233,2070,111.357333,4273.34572,6149.207705,18150,30763.45337,19190,27561.46645,22681.36699,4978.772969,27561.46645,38919.10043,31677.98692,2753.791084,255.8099048,10004.5,3014.561676,23575,5004.5,6560.057475,18901.12659,20373.38007,27848.34572,NaN,NaN,0,NaN,NaN
9/1/1987,1146.822539,41060.96968,9.999999926,17377.71352,19073.30335,1000,764.6542951,189341.2392,NaN,NaN,7655.8774,14822.22248,1435.136209,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,2380.451815,5848,4806,16400,3248,4779.5,1881,4131,0,1435.136209,2030,2159,1568,1204,4233,1056,2080,288,14140,13200,5072,5848,4806,16400,3248,4779.5,1881,4131,0,7370.43103,1320,6570.472111,13895.4632,10803.47211,2802.655777,4951.656449,10632.35233,6570.472111,0,1527.435143,0,6027.5,903.0373245,18362.61162,3653.303446,3918.173533,13035.4632,20290.10251,21264.40741,1082.179952,11880,0,244.5367989,0,15559.95585,2418.774581,171.1197855,6752.99109,8253.655777,853.0166717,0,2000,3068.323978,2901.795788,2374.196554,450,860,75.85333326,10668.89603,8452.610982,13200,6570.472111,14140,10803.47211,18362.61162,7370.43103,10803.47211,13323.4632,8253.655777,2380.451815,0,8027.5,3971.361303,21264.40741,6027.5,4368.173533,13895.4632,20365.95585,31933.30345,NaN,NaN,0,NaN,NaN
10/1/1987,1142.55104,42152.8388,5467.372557,17681.39087,20203.63253,2077.695666,354.449299,182726.7182,NaN,NaN,1560.877045,15955.28826,1178.546667,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,1178.546667,81.2,127,19.6,0,0,0,0,0,5050,5775,0,1032,267,3075,232,7260,1197,486,0,4392.961189,577.5,868.1572665,4857.280163,418.1572665,5430.598176,3000,0,1168.157267,1492.826586,600,1419.741224,5492,2668.742223,6030.598176,3646.157663,3497.836344,3767.280163,785.5133364,8286.627699,1100.883747,5197.5,300,192.7198373,450,600,1392.961189,418.1572665,4091.949482,5001.27159,819.741224,0,2000,1626.756687,2256.029523,1845.842337,430.6525462,1090,81.48666363,3632.029965,5493.844936,5775,1168.157267,5050,868.1572665,6030.598176,4392.961189,418.1572665,5260.106749,6494.098176,1419.741224,1419.741224,7492,4295.49891,8286.627699,5492,3928.48889,4857.280163,867,11918.65766,NaN,NaN,0,NaN,NaN
